Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
cagr22,agoraphobia,,descriptive,What kind of person/people did you get help from?,,,,,,,[dcagr063] = '1',,,,,,
cagr21,agoraphobia,,descriptive,"<div style="" width: 100%;width: 100%; background-color: #E5D9F7;"">Participant Card 13 (Professional/Treatment)</div>",,,,,,,[dcagr063] = '1',,,,,,
dcagr064,agoraphobia,,text,Specify (Professional/Treatment 1),,PROFESSIONAL/TREATMENT,,,,,[dcagr063] = '1',,,,,,
dcagr065,agoraphobia,,text,Specify (Code 1),,CODE RESPONSE,number,,,,[dcagr063] = '1',,,,,,
dcagr066,agoraphobia,,text,Specify (Professional/Treatment 2),,PROFESSIONAL/TREATMENT,,,,,[dcagr063] = '1',,,,,,
dcagr067,agoraphobia,,text,Specify (Code 2),,CODE RESPONSE,number,,,,[dcagr063] = '1',,,,,,
dcagr068,agoraphobia,,text,Specify (Professional/Treatment 3),,PROFESSIONAL/TREATMENT,,,,,[dcagr063] = '1',,,,,,
dcagr069,agoraphobia,,text,Specify (Code 3),,CODE RESPONSE,number,,,,[dcagr063] = '1',,,,,,
cagr23,agoraphobia,,descriptive,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">If from multiple people:</div> Who did you get help from the first time?",,,,,,,[dcagr063] = '1',,,,,,
dcagr070,agoraphobia,,radio,N/A,"7, N/A",,,,,,[dcagr063] = '1',,,,,,
dcagr071,agoraphobia,,text,Specify (Professional/Treatment),,PROFESSIONAL/TREATMENT,,,,,[dcagr063] = '1',,,,,,
dcagr072,agoraphobia,,text,Specify (Code),,CODE RESPONSE,number,,,,[dcagr063] = '1',,,,,,
dcagr073,agoraphobia,,dropdown,How old were you the first time you got help?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcagr063] = '1',,,,,,
dcagr074,agoraphobia,,radio,Are you getting help now?,"0, No | 1, Yes | 9, Unk",,,,,,[dcagr063] = '1',,RH,,,,
dcagr075,agoraphobia,,dropdown,"If no, how old were you the last time you got help?","1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcagr074] = '0',,,,,,
dcagr076,agoraphobia,,notes,What did the professional(s) (doctors) say that you had  (diagnoses given)? List:,,,,,,,[dcagr063] = '1',,LH,,,,
cagr24,agoraphobia,,descriptive,What kind of treatment(s) have you gotten...(Code all that apply)?,,,,,,,[dcagr063] = '1',,,,,,
dcagr077,agoraphobia,,radio,Out-patient (Going to see someone in an office),"0, No | 1, Yes | 9, Unk",,,,,,[dcagr063] = '1',,RH,,dcagr077,,
dcagr078,agoraphobia,,radio,In-patient (Staying in a hospital),"0, No | 1, Yes | 9, Unk",,,,,,[dcagr063] = '1',,RH,,dcagr077,,
dcagr079,agoraphobia,,radio,Other,"0, No | 1, Yes | 9, Unk",,,,,,[dcagr063] = '1',,RH,,dcagr077,,
dcagr080,agoraphobia,,notes,Specify (Other),,,,,,,[dcagr079] = '1',,LH,,,,
dcagr081,agoraphobia,,radio,Medications *Refer to Medication Card,"0, No | 1, Yes | 9, Unk",,,,,,[dcagr063] = '1',,RH,,,,
cagr026,agoraphobia,,descriptive,"<div style="" width: 100%;width: 100%; background-color: #E5D9F7;"">Participant Card 9 (Medications)</div>",,,,,,,[dcagr081] = '1',,,,,,
dcagr082,agoraphobia,,text,Specify (Medication 1),,MEDICATION,,,,,[dcagr081] = '1',,,,,,
dcagr083,agoraphobia,,text,Specify (Code 1),,CODE RESPONSE,number,,,,[dcagr081] = '1',,,,,,
dcagr084,agoraphobia,,text,Specify (Medication 2),,MEDICATION,,,,,[dcagr081] = '1',,,,,,
dcagr085,agoraphobia,,text,Specify (Code 2),,CODE RESPONSE,number,,,,[dcagr081] = '1',,,,,,
dcagr086,agoraphobia,,text,Specify (Medication 3),,MEDICATION,,,,,[dcagr081] = '1',,,,,,
dcagr087,agoraphobia,,text,Specify (Code 3),,CODE RESPONSE,number,,,,[dcagr081] = '1',,,,,,
dcagr088,agoraphobia,,text,Specify (Medication 4),,MEDICATION,,,,,[dcagr081] = '1',,,,,,
dcagr089,agoraphobia,,text,Specify (Code 4),,CODE RESPONSE,number,,,,[dcagr081] = '1',,,,,,
cagr_end,agoraphobia,,descriptive,"<div style=""color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: END Agoraphobia section.</div>",,,,,,,,,,,,,
cocd0,obsessive_compulsive_disorder,,descriptive,"<div style=""color: blue;width: 100%; background-color: #ffffdd;"">Earlier I asked you about thoughts or ideas that come into your head over and over again. I would like to ask you more about (that/those) now. </div>
<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">GENERAL PROBES-OBSESSIONS</div>
<div style=""text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">Recurrent and persistent ideas, thoughts, impulses (initially experienced as intrusive and senseless).</div>",,,,,,,,,,,,,
dcocd001,obsessive_compulsive_disorder,,radio,"Have you ever been bothered by thoughts in your head, that come over and over again and won't go away, or that didn't make sense?  (Like silly words or ideas about harming others/self, germs, illness, need to have things an exact way or anything else the child said)","0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcocd002,obsessive_compulsive_disorder,,radio,Did you try to push the thoughts away?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcocd003,obsessive_compulsive_disorder,,radio,"Have you ever been bothered by pictures in your mind that kept coming back, such as pictures of violent things, like people being hurt?","0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcocd004,obsessive_compulsive_disorder,,radio,Did you worry a lot about getting an illness or bad disease?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
cocd2,obsessive_compulsive_disorder,,descriptive,"<div style=""color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If answers no to all,  SKIP to  Compulsion.</div>",,,,,,,[dcocd001] = '0' and [dcocd002] = '0'  and [dcocd003] = '0'  and [dcocd004] = '0' ,,,,,,
dcocd005,obsessive_compulsive_disorder,,notes,"If yes: What kind of thoughts, images or impulses have you had? (Interviewer: Not simply excessive worries about real life problems.)",,,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,LH,,,,
cocd3,obsessive_compulsive_disorder,,descriptive,"<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">SPECIFIC THOUGHTS</div><div style=""color: blue;width: 100%; background-color: #ffffdd;"">I would like to ask you about some thoughts that people sometimes have. </div> 
Have you had thoughts about:",,,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,,,,,
dcocd006,obsessive_compulsive_disorder,,radio,Concern with harming others/self?,"0, No | 1, Yes | 9, Unk",,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,RH,,,,
dcocd007,obsessive_compulsive_disorder,,radio,"Pictures of violent things, like people being hurt?","0, No | 1, Yes | 9, Unk",,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,RH,,,,
dcocd008,obsessive_compulsive_disorder,,radio,"A fear that you would do something or say something bad, even though you didn't want to (insults,  obscenities, stealing)?
","0, No | 1, Yes | 9, Unk",,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,RH,,,,
dcocd009,obsessive_compulsive_disorder,,radio,Feelings that the bad things that happened were your fault?,"0, No | 1, Yes | 9, Unk",,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,RH,,,,
dcocd010,obsessive_compulsive_disorder,,radio,Contamination/germs/illness?,"0, No | 1, Yes | 9, Unk",,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,RH,,,,
dcocd011,obsessive_compulsive_disorder,,radio,Forbidden/bad thoughts?,"0, No | 1, Yes | 9, Unk",,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,RH,,,,
dcocd012,obsessive_compulsive_disorder,,radio,Need for symmetry/exactness?,"0, No | 1, Yes | 9, Unk",,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,RH,,,,
dcocd013,obsessive_compulsive_disorder,,radio,Religious obsessions?,"0, No | 1, Yes | 9, Unk",,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,RH,,,,
dcocd014,obsessive_compulsive_disorder,,radio,Any other obsessions?,"0, No | 1, Yes | 9, Unk",,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,RH,,,,
dcocd015,obsessive_compulsive_disorder,,notes,Specify (Other obsessions),,,,,,,[dcocd014] = '1',,LH,,,,
cocd4,obsessive_compulsive_disorder,,descriptive,"<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">SYMPTOMS- OBSESSIONS</div>
<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Read grouped questions one at a time in a probing fashion then use responses to indicate the appropriate coded answer.</div>",,,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,,,,,
dcocd016,obsessive_compulsive_disorder,,radio,"<div style=""text-decoration: underline;"">Attempts to suppress/neutralize</div>  Did you try not to think about [insert obsession here]? Or keep them out of your head? How? Did you try to think of something else, instead? Could you? Did you try to push the thoughts away? Where did you think the thoughts were coming from?","0, No | 1, Yes | 9, Unk",,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,,,dcocd016,,
dcocd017,obsessive_compulsive_disorder,,radio,"<div style=""text-decoration: underline;"">Person recognizes that the obsessions are the product of his/her own mind, not imposed from without</div> Are these your own thoughts, or does someone else put them in your head?","0, No | 1, Yes | 9, Unk",,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,,,dcocd016,,
dcocd018,obsessive_compulsive_disorder,,radio,Did having to think about [insert obsesssion here] seem silly? Did it make sense to you? Did you think you were thinking about [insert obsesssion here] too much?,"0, No | 1, Yes | 9, Unk",,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,,,dcocd016,,
dcocd019,obsessive_compulsive_disorder,,radio,"<div style=""text-decoration: underline;"">Marked distress</div> Did thoughts about [insert obsession here] upset you? Make you feel bad, nervous? A lot?","0, No | 1, Yes | 9, Unk",,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,,,dcocd016,,
dcocd020,obsessive_compulsive_disorder,,radio,Did trying not to think about [insert obsession here] upset you a lot?,"0, No | 1, Yes | 9, Unk",,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,,,dcocd016,,
dcocd021,obsessive_compulsive_disorder,,radio,"
<div style=""text-decoration: underline;"">Time consumption</div>
How much of the time did you have these thoughts about [insert obsession here]? Every day? Less? (If less, read responses)
","1, Less than once/week | 2, 1-2 times/week | 3, 3-5 times/week | 4, 6-7 times/week | 9, Unknown",,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,LH,,,,
dcocd022,obsessive_compulsive_disorder,,radio,"For how long? A few minutes? Longer?  How many times in a day? (RATE TOTAL TIME DURING A DAY, EVEN IF INTERMITTENT)","1, Less than 1 hour/day | 2, 1-2 hours/day | 3, More than 2 hours/day | 9, Unknown",,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,LH,,,,
dcocd023,obsessive_compulsive_disorder,,radio,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER:Does participant meet criteria for obsessions? </div>","0, No | 1, Yes | 9, Unk",,,,,,[dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1' or  [dcocd004] = '1' ,,RH,,,,
cocd5,obsessive_compulsive_disorder,,descriptive,"<div style=""color: blue;width: 100%; background-color: #ffffdd;"">Some people feel like they have to repeat things over and over again to get rid of the thoughts in their head. Now I'm going to ask you some questions about this. </div>
<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">GENERAL PROBES-COMPULSIONS</div>
<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER:Behavior is designed to neutralize/prevent discomfort or something dreaded from happening, but activity is either not appropriate or is excessive.</div>
",,,,,,,,,,,,,
dcocd024,obsessive_compulsive_disorder,,radio,Have you ever saved up so many things that they got in the way? (Hoarding),"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcocd024,,
dcocd025,obsessive_compulsive_disorder,,radio,"Have you ever had to do something over and over again that you couldn't keep yourself from doing?  Things like washing your hands over and over again, counting things, or having to check on things?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcocd024,,
dcocd026,obsessive_compulsive_disorder,,radio,"What about having to do something exactly the same way each time, and feeling you have to start over if you make a mistake?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcocd024,,
dcocd027,obsessive_compulsive_disorder,,notes,What did you have to do? ,,,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,LH,,,,
cocd6,obsessive_compulsive_disorder,,descriptive,"<div style="" color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If no to BOTH Obsessions and Compulsions, END Obsession-Compulsion section.</div>",,,,,,,([dcocd001] = '0' and [dcocd002] = '0'  and [dcocd003] = '0'  and [dcocd004] = '0' ) and ([dcocd024] = '0' and [dcocd025] = '0' and [dcocd026] = '0'),,,,,,
cocd7,obsessive_compulsive_disorder,,descriptive,"<div style="" color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If no to Compulsions, SKIP to Associated Conditions.</div>",,,,,,,([dcocd001] = '1' or [dcocd002] = '1'  or [dcocd003] = '1'  or [dcocd004] = '1' ) and ([dcocd024] = '0' and [dcocd025] = '0' and [dcocd026] = '0'),,,,,,
cocd8,obsessive_compulsive_disorder,,descriptive,I would like to ask you about some things that people sometimes do. Do you often:,,,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,,,,,
dcocd028,obsessive_compulsive_disorder,,radio,"Clean/wash (hands, house)?","0, No | 1, Yes | 9, Unk",,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,,,dcocd028,,
dcocd029,obsessive_compulsive_disorder,,radio,Count?,"0, No | 1, Yes | 9, Unk",,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,,,dcocd028,,
dcocd030,obsessive_compulsive_disorder,,radio,"Check (doors, locks, ovens)?","0, No | 1, Yes | 9, Unk",,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,,,dcocd028,,
dcocd031,obsessive_compulsive_disorder,,radio,Go in and out a door over and over again?,"0, No | 1, Yes | 9, Unk",,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,,,dcocd028,,
dcocd032,obsessive_compulsive_disorder,,radio,Order/arrange things?,"0, No | 1, Yes | 9, Unk",,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,,,dcocd028,,
dcocd033,obsessive_compulsive_disorder,,radio,Dress?,"0, No | 1, Yes | 9, Unk",,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,,,dcocd028,,
dcocd034,obsessive_compulsive_disorder,,radio,"Do things over and over again at bedtime, like arranging the pillows, sheets etc.?","0, No | 1, Yes | 9, Unk",,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,,,dcocd028,,
dcocd035,obsessive_compulsive_disorder,,radio,Save up things you don't need or avoid throwing things away (Hoarding)?,"0, No | 1, Yes | 9, Unk",,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,,,dcocd028,,
dcocd036,obsessive_compulsive_disorder,,radio,Other compulsions?,"0, No | 1, Yes | 9, Unk",,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,,,dcocd028,,
dcocd037,obsessive_compulsive_disorder,,notes,Specify (Other compulsions),,,,,,,[dcocd036] = '1',,LH,,,,
cocd8a,obsessive_compulsive_disorder,,descriptive,"<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">SYMPTOMS-COMPULSIONS</div>",,,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,,,,,
dcocd038,obsessive_compulsive_disorder,,notes,What did you imagine might happen if you didn't do (insert compulsion)? ,,,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,LH,,,,
dcocd039,obsessive_compulsive_disorder,,notes,How would you feel if you didn't do it?  ,,,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,LH,,,,
dcocd040,obsessive_compulsive_disorder,,radio,"<div style=""text-decoration: underline;"">Recognizes that behavior is excessive / unreasonable - may not be present for children.</div> Did having to do [insert compulsion here] seem silly? Did it make sense to you? Did you think you were doing [insert compulsion here] too much?","0, No | 1, Yes | 9, Unk",,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,,,dcocd040,,
dcocd041,obsessive_compulsive_disorder,,radio,"Did having to do [insert compulsion here] upset you? Make you feel bad, nervous?","0, No | 1, Yes | 9, Unk",,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,,,dcocd040,,
dcocd042,obsessive_compulsive_disorder,,radio,How about trying not to think about [insert compulsion here]? Did it upset you a lot?,"0, No | 1, Yes | 9, Unk",,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,,,dcocd040,,
dcocd043,obsessive_compulsive_disorder,,radio,How much of the time would you do [insert compulsion here]?  Every day? Less? (If less read responses),"1, Less than once/week | 2, 1-2 times/week | 3, 3-5 times/week | 4, 6-7 times/week | 9, Unknown",,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,LH,,,,
dcocd044,obsessive_compulsive_disorder,,radio,"For how long? A few minutes? Longer?  How many times in a day? (RATE TOTAL TIME DURING A DAY, EVEN IF INTERMITTENT)","1, Less than 1 hour/day | 2, 1-2 hours/day | 3, More than 2 hours/day | 9, Unknown",,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,LH,,,,
dcocd045,obsessive_compulsive_disorder,,radio,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Does participant meet criteria for compulsions? </div>","0, No | 1, Yes | 9, Unk",,,,,,[dcocd024] = '1' or [dcocd025] = '1' or [dcocd026] = '1'  ,,RH,,,,
cocd9,obsessive_compulsive_disorder,,descriptive,"<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">ASSOCIATED CONDITIONS (EPISODE)</div>
<div style=""font-size: 12pt;width: 100%; background-color: #ffffdd;"">MEDICAL</div>",,,,,,,,,,,,,
dcocd046,obsessive_compulsive_disorder,,radio,Just before you began having (insert obsessions/compulsions) were you taking any drugs or medicines?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcocd046,,
dcocd047,obsessive_compulsive_disorder,,radio,"Did you have these (insert obsessions/compulsions) only when you had a serious physical problem or illness? (e.g., PANDAS)","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcocd046,,
